Product_Reference;Attribute__Name_Type_Position__;Value__Value_Position__;Supplier_reference;Reference;Default__0___No__1___Yes_;EAN13;UPC;Wholesale_price;Quantity
MH4960OFF;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Gris foncé;MH4960OFFOS;MH4960OFF;;;849450055839;5.5;12
MH4902BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH4902BLKOS;MH4902BLK;;;849450001553;4.7;6
MH4939WHT;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Blanc;MH4939WHTOS;MH4939WHT;;;849450002444;4.7;1
MH4919BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH4919BLKOS;MH4919BLK;;;849450011811;4.0;6
MH4915WHR;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Blanc/Rouge;MH4915WHROS;MH4915WHR;;;471116894915;5.9;18
MH4309BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH4309BLKOS;MH4309BLK;;;471116804309;6.3;1
MH7721BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH7721BLKOS;MH7721BLK;;;849450001034;9.1;1
MH4828BKW;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Blanc;MH4828BKWOS;MH4828BKW;;;849450004196;5.9;6
ML56118BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML56118BLKOS;ML56118BLK;;;849450018605;11.0;15
MH45437RED;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rouge;MH45437REDOS;MH45437RED;;;849450026921;7.1;12
MH45437BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH45437BLKOS;MH45437BLK;;;849450001881;7.1;12
MH34001BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH34001BLKOS;MH34001BLK;;;849450008347;7.1;15
MH50012BRD;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rouge;MH50012BRDOS;MH50012BRD;;;849450005247;7.1;6
MH4937BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH4937BLKOS;MH4937BLK;;;471116804937;6.3;12
MH4548BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH4548BLKOS;MH4548BLK;;;849450058311;4.7;15
MH4830BKR;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rouge;MH4830BKROS;MH4830BKR;;;471116874830;4.0;21
MH4813BKW;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Blanc;MH4813BKWOS;MH4813BKW;;;471116804813;5.5;12
MH4960BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH4960BLKOS;MH4960BLK;;;849450011309;5.5;12
MH597BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH597BLKOS;MH597BLK;;;849450004943;2.4;12
MH7291BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH7291BLKOS;MH7291BLK;;;471116807291;6.3;18
ML6405NEY;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Neon Jaune;ML6405NEYOS;ML6405NEY;;;849450014133;13.5;6
ML1875BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML1875BLKOS;ML1875BLK;;;849450027768;6.3;15
MH4884REW;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rouge/blanc;MH4884REWOS;MH4884REW;;;471116874884;5.5;12
MH4880NEP;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Neon Rose;MH4880NEPOS;MH4880NEP;;;849450015178;3.6;12
MH7709RED;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rouge;MH7709REDOS;MH7709RED;;;849450001232;10.7;12
MH4773BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH4773BLKOS;MH4773BLK;;;849450012061;4.0;15
MH4954RED;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rouge;MH4954REDOS;MH4954RED;;;849450002505;3.2;12
MH4289BKR;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rouge;MH4289BKROS;MH4289BKR;;;849450035602;6.3;12
MH4244BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH4244BLKOS;MH4244BLK;;;849450045762;5.5;6
ML25075WHT;Taille:select:0,Color:color:1;Couleur: Blanc;ML25075WHTSM;ML25075WHT;;;849450044987;13.9;6
ML20001BLK;Taille:select:0,Color:color:1;Taille: M, Couleur: Noir;ML20001BLKM;ML20001BLK;;;849450032458;19.4;1
ML20001BLK;Taille:select:0,Color:color:1;Taille: L, Couleur: Noir;ML20001BLKL;ML20001BLK;;;849450043539;19.4;18
ML20001BLK;Taille:select:0,Color:color:1;Taille: S, Couleur: Noir;ML20001BLKS;ML20001BLK;;;849450032441;19.4;6
ML25074LBR;Taille:select:0,Color:color:1;Taille: M/L - 38/44, Couleur: Marron clair;ML25074LBRML;ML25074LBR;;;849450034643;13.9;6
ML25074LBR;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Marron clair;ML25074LBRSM;ML25074LBR;;;849450034636;13.9;6
ML25074PUR;Taille:select:0,Color:color:1;Couleur: Violet;ML25074PURML;ML25074PUR;;;849450034667;13.9;6
ML6405RED;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rouge;ML6405REDOS;ML6405RED;;;849450014140;13.5;6
ML25074PNK;Taille:select:0,Color:color:1;Taille: M/L - 40/44, Couleur: Rose;ML25074PNKML;ML25074PNK;;;849450044888;13.9;6
ML25074PNK;Taille:select:0,Color:color:1;Taille: SM- 34/40, Couleur: Rose;ML25074PNKSM;ML25074PNK;;;849450044895;13.9;6
ML58028BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML58028BLKOS;ML58028BLK;;;849450010258;14.7;57
MH7137BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH7137BLKOS;MH7137BLK;;;849450047575;4.7;18
ML25076RED;Taille:select:0,Color:color:1;Couleur: Rouge;ML25076REDML;ML25076RED;;;849450058229;12.3;6
ML154SIL;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Argenté;ML154SILOS;ML154SIL;;;849450003991;12.7;6
ML58032BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML58032BLKOS;ML58032BLK;;;849450010265;14.7;39
ML52068BLK ;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML52068BLK OS;ML52068BLK ;;;849450010524;15.8;21
ML8645BKR;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rouge;ML8645BKROS;ML8645BKR;;;849450021698;9.4;39
ML8128BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML8128BLKOS;ML8128BLK;;;849450022787;9.9;42
ML119BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML119BLKOS;ML119BLK;;;471116800119;7.9;15
ML60021BHP;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rose;ML60021BHPOS;ML60021BHP;;;849450032083;14.2;24
ML56125BLK ;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML56125BLK OS;ML56125BLK ;;;849450012757;14.7;54
ML58033BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML58033BLKOS;ML58033BLK;;;849450008552;14.2;87
ML56100BKP;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rose;ML56100BKPOS;ML56100BKP;;;471116856100;11.9;21
ML8676BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML8676BLKOS;ML8676BLK;;;849450016885;7.8;15
ML56122RED;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rouge;ML56122REDOS;ML56122RED;;;849450021995;14.2;15
ML25076HPK;Taille:select:0,Color:color:1;Taille: M/L - 38/44, Couleur: Rose Flashy;ML25076HPKML;ML25076HPK;;;471116825074;12.3;0
ML25076HPK;Taille:select:0,Color:color:1;Taille: SM- 34/40, Couleur: Rose Flashy;ML25076HPKSM;ML25076HPK;;;471116845076;12.3;0
ML154GLD;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Doré;ML154GLDOS;ML154GLD;;;849450003977;12.7;6
MH7800RED;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rouge;MH7800REDOS;MH7800RED;;;849450000846;5.9;12
MH7820BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH7820BLKOS;MH7820BLK;;;849450000150;6.3;1
MH7903BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH7903BLKOS;MH7903BLK;;;849450000181;7.1;6
ML6432BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML6432BLKOS;ML6432BLK;;;849450034001;7.9;24
MH334RED;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rouge;MH334REDOS;MH334RED;;;471116807334;6.3;12
MH4119WHT;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Blanc;MH4119WHTOS;MH4119WHT;;;849450011859;3.6;12
ML1147BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML1147BLKOS;ML1147BLK;;;849450043522;12.6;1
ML25076BLK;Taille:select:0,Color:color:1;Couleur: Noir;ML25076BLKSM;ML25076BLK;;;849450058212;12.3;6
ML58034BKP;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rose;ML58034BKPOS;ML58034BKP;;;849450010289;13.5;63
ML56019WHB;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Blanc/Noir;ML56019WHBOS;ML56019WHB;;;849450022015;14.2;12
ML59051BKP;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rose;ML59051BKPOS;ML59051BKP;;;849450010319;11.1;12
MH4975BKR;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rouge;MH4975BKROS;MH4975BKR;;;849450005223;5.9;1
ML56045BKP;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rose;ML56045BKPOS;ML56045BKP;;;471116856045;14.3;39
ML1291BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML1291BLKOS;ML1291BLK;;;849450023487;4.4;15
MH50020BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH50020BLKOS;MH50020BLK;;;849450033561;7.1;12
MH7995BKR;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rouge;MH7995BKROS;MH7995BKR;;;849450000082;6.7;12
MH4150NUD;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Chair;MH4150NUDOS;MH4150NUD;;;849450016359;5.9;1
ML6405NEP;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Neon Rose;ML6405NEPOS;ML6405NEP;;;849450014263;13.5;6
ML56608HPK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rose Flashy;ML56608HPKOS;ML56608HPK;;;849450010944;12.7;6
ML56034BKP;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rose;ML56034BKPOS;ML56034BKP;;;471116856034;7.9;27
MH571BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;MH571BLKOS;MH571BLK;;;849450050896;2.4;12
ML56620BLK ;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;ML56620BLK OS;ML56620BLK ;;;849450011071;23.7;1
MH571WHT;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Blanc;MH571WHTOS;MH571WHT;;;849450057604;2.4;12
MH597RED;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rouge;MH597REDOS;MH597RED;;;849450004950;2.4;12
ML59065LAB;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Lavande/Noir;ML59065LABOS;ML59065LAB;;;849450024491;13.5;18
ML25076WHT;Taille:select:0,Color:color:1;Couleur: Blanc;ML25076WHTML;ML25076WHT;;;849450058243;12.3;6
ML56614HPK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rose Flashy;ML56614HPKOS;ML56614HPK;;;849450011002;19.8;6
ML56607BLK;Taille:select:0,Color:color:1;Couleur: Noir;ML56607BLKSM;ML56607BLK;;;849450022930;16.6;9
ML60044BLK;Taille:select:0,Color:color:1;Taille: L, Couleur: Noir;ML60044BLKL;ML60044BLK;;;849450041559;16.7;21
ML60044BLK;Taille:select:0,Color:color:1;Taille: M, Couleur: Noir;ML60044BLKM;ML60044BLK;;;849450041542;16.7;24
ML60044BLK;Taille:select:0,Color:color:1;Taille: S, Couleur: Noir;ML60044BLKS;ML60044BLK;;;849450041535;16.7;27
ML56129BKP;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rose;ML56129BKPOS;ML56129BKP;;;471116856129;9.5;1
ML56129REB;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rouge/Noir;ML56129REBOS;ML56129REB;;;471116876129;9.5;9
ML56130REB;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rouge/Noir;ML56130REBOS;ML56130REB;;;849450024507;12.7;54
ML56137LAB;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Lavande/Noir;ML56137LABOS;ML56137LAB;;;849450024514;15.8;27
ML6405WHT ;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Blanc;ML6405WHT OS;ML6405WHT ;;;849450014256;13.5;1
MH4155BHP;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir/Rose;MH4155BHPOS;MH4155BHP;;;849450015208;4.7;1
MAL1073WBK;Taille:select:0,Color:color:1;Taille:  M/L - 40/44, Couleur: Wet Look Noir;MAL1073WBKML;MAL1073WBK;;;849663059532;6.32;6
MAL4380PUP;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Violet;MAL4380PUPS;MAL4380PUP;;;849663093390;12.48;1
MAL4320BLK;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Noir;MAL4320BLKS;MAL4320BLK;;;849663037844;26.24;0
MAL4320BLK;Taille:select:0,Color:color:1;Taille: M - 38/40, Couleur: Noir;MAL4320BLKM;MAL4320BLK;;;849663037851;26.24;0
MAL4320BLK;Taille:select:0,Color:color:1;Taille: XL - 44/46, Couleur: Noir;MAL4320BLKXL;MAL4320BLK;;;849663037875;26.24;0
MAL4320BLK;Taille:select:0,Color:color:1;Taille:  L - 42/44, Couleur: Noir;MAL4320BLKL;MAL4320BLK;;;849663037868;26.24;1
MAL1073BLK;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Noir;MAL1073BLKSM;MAL1073BLK;;;849663059600;6.32;1
MAL2006TUR;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Turquoise;MAL2006TURS;MAL2006TUR;;;843993043179;14.8;1
MAL3033DAY;Taille:select:0,Color:color:1;Taille:  M/L - 40/44, Couleur: Daisy;MAL3033DAYML;MAL3033DAY;;;849663060606;7.92;1
MAL4382APT;Taille:select:0,Color:color:1;Taille: M - 38/40, Couleur: Animal Print;MAL4382APTM;MAL4382APT;;;849663093529;17.12;1
MAL4291BLK;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Noir;MAL4291BLKS;MAL4291BLK;;;849663048970;28.48;6
MAL4291BLK;Taille:select:0,Color:color:1;Taille: M - 38/40, Couleur: Noir;MAL4291BLKM;MAL4291BLK;;;849663048987;28.48;9
MAL4291BLK;Taille:select:0,Color:color:1;Taille: XL - 44/46, Couleur: Noir;MAL4291BLKXL;MAL4291BLK;;;849663049007;28.48;6
MAL4291BLK;Taille:select:0,Color:color:1;Taille:  L - 42/44, Couleur: Noir;MAL4291BLKL;MAL4291BLK;;;849663048994;28.48;6
MAL1825WHT;Taille:select:0,Color:color:1;Taille: M - 38/40, Couleur: Blanc;MAL1825WHTM;MAL1825WHT;;;849663001739;17.12;1
MAL1825WHT;Taille:select:0,Color:color:1;Taille: XL - 44/46, Couleur: Blanc;MAL1825WHTXL;MAL1825WHT;;;849663001753;17.12;1
MAL1825WHT;Taille:select:0,Color:color:1;Taille:  L - 42/44, Couleur: Blanc;MAL1825WHTL;MAL1825WHT;;;849663001746;17.12;1
MAL9002WBK;Taille:select:0,Color:color:1;Taille:  M/L - 40/44, Couleur: Wet Look Noir;MAL9002WBKML;MAL9002WBK;;;849663058573;9.12;9
MAL1076MUL;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Multicouleur;MAL1076MULSM;MAL1076MUL;;;849663061177;5.2;3
MAL2333SWT;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Blanc;MAL2333SWTS;MAL2333SWT;;;849663087771;15.92;1
MAL2333SWT;Taille:select:0,Color:color:1;Taille: M - 38/40, Couleur: Blanc;MAL2333SWTM;MAL2333SWT;;;849663087788;15.92;1
MAL1079DAY;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Daisy;MAL1079DAYSM;MAL1079DAY;;;849663060996;4.48;6
MAP4405GLD;Taille:select:0,Color:color:1;Taille: XL - 44/46, Couleur: Doré;MAP4405GLDXL;MAP4405GLD;;;849663069576;19.36;1
MAP4402BLK;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Noir;MAP4402BLKS;MAP4402BLK;;;849663069388;21.68;12
MAP4402BLK;Taille:select:0,Color:color:1;Taille: M - 38/40, Couleur: Noir;MAP4402BLKM;MAP4402BLK;;;849663069395;21.68;10
MAP4402BLK;Taille:select:0,Color:color:1;Taille: XL - 44/46, Couleur: Noir;MAP4402BLKXL;MAP4402BLK;;;849663069418;21.68;12
MAP4402BLK;Taille:select:0,Color:color:1;Taille:  L - 42/44, Couleur: Noir;MAP4402BLKL;MAP4402BLK;;;849663069401;21.68;13
MAL4304BKW;Taille:select:0,Color:color:1;Taille: M - 38/40, Couleur: Blanc/Noir;MAL4304BKWM;MAL4304BKW;;;849663044064;23.92;1
MAL4304BKW;Taille:select:0,Color:color:1;Taille: XL - 44/46, Couleur: Blanc/Noir;MAL4304BKWXL;MAL4304BKW;;;849663044088;23.92;1
MAL4304BKW;Taille:select:0,Color:color:1;Taille:  L - 42/44, Couleur: Blanc/Noir;MAL4304BKWL;MAL4304BKW;;;849663044071;23.92;1
MAL9739BLK;Taille:select:0,Color:color:1;Taille: M - 38/40, Couleur: Noir;MAL9739BLKM;MAL9739BLK;;;843993039462;15.92;0
MAL9739BLK;Taille:select:0,Color:color:1;Taille:  L - 42/44, Couleur: Noir;MAL9739BLKL;MAL9739BLK;;;843993039479;15.92;6
MAR6805PRT;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Imprimé;MAR6805PRTS;MAR6805PRT;;;849663080734;13.04;6
MAR7723COR;Taille:select:0,Color:color:1;Taille: XL - 44/46, Couleur: Corail ;MAR7723CORXL;MAR7723COR;;;849663052427;20.24;1
MAR7723COR;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Corail ;MAR7723CORS;MAR7723COR;;;849663052397;20.24;6
MAR6728WHT;Taille:select:0,Color:color:1;Taille: M - 38/40, Couleur: Blanc;MAR6728WHTM;MAR6728WHT;;;849663030043;14.24;1
MAR4739WHT;Taille:select:0,Color:color:1;Taille: XL - 44/46, Couleur: Blanc;MAR4739WHTXL;MAR4739WHT;;;873993063177;22.64;1
MAR4915BLK;Taille:select:0,Color:color:1;Taille: XL - 44/46, Couleur: Noir;MAR4915BLKXL;MAR4915BLK;;;84966305879;17.84;1
MAR4797COR;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Corail ;MAR4797CORS;MAR4797COR;;;849633003825;17.84;1
MAR4840BKW;Taille:select:0,Color:color:1;Taille: XL - 44/46, Couleur: Noir/Blanc;MAR4840BKWXL;MAR4840BKW;;;849663032313;24.96;1
MAR4840BKW;Taille:select:0,Color:color:1;Taille:  L - 42/44, Couleur: Noir/Blanc;MAR4840BKWL;MAR4840BKW;;;849663032306;24.96;1
MAR4851GRY;Taille:select:0,Color:color:1;Taille: M - 38/40, Couleur: Gris;MAR4851GRYM;MAR4851GRY;;;849663033099;16.64;9
MAR4911COR;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Corail ;MAR4911CORS;MAR4911COR;;;849663055602;17.84;1
MAR4911WHT;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Blanc;MAR4911WHTS;MAR4911WHT;;;849663055640;17.84;1
MAR7805BLU;Taille:select:0,Color:color:1;Taille: M - 38/40, Couleur: Bleu;MAR7805BLUM;MAR7805BLU;;;849663082769;24.96;1
FHAU1622BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;FHAU1622BLKOS;FHAU1622BLK;;;828099054250;11.8;3
FSTM9745BLK;Taille:select:0,Color:color:1;Taille: M/L - 40/44, Couleur: Noir;FSTM9745BLKML;FSTM9745BLK;;;815364495269;11.94;2
FSTM9745BLK;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Noir;FSTM9745BLKSM;FSTM9745BLK;;;815364495252;11.94;2
FSTM9291XBLK;Taille:select:0,Color:color:1;Taille: TU Grande Taille - 44/50, Couleur: Noir;FSTM9291XBLKOSQ;FSTM9291XBLK;;;815364432943;5.4;3
FSTM9295WHT;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Blanc;FSTM9295WHTOS;FSTM9295WHT;;;815364432769;4.6;3
FSTM9281WHT;Taille:select:0,Color:color:1;Taille: XL - 44/46, Couleur: Blanc;FSTM9281WHTXL;FSTM9281WHT;;;815364436170;13.1;1
FSTM9281WHT;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Blanc;FSTM9281WHTS;FSTM9281WHT;;;815364436323;13.1;1
FSTM9281RED;Taille:select:0,Color:color:1;Taille: XL - 44/46, Couleur: Rouge;FSTM9281REDXL;FSTM9281RED;;;815364457342;13.1;1
FSTM9922XPBLK;Taille:select:0,Color:color:1;Taille: 1X2X - 46/48, Couleur: Noir;FSTM9922XPBLK12X;FSTM9922XPBLK;;;888208038229;29.5;1
FSTM9722XGRN;Taille:select:0,Color:color:1;Taille: 3X4X - 48/50, Couleur: Vert;FSTM9722XGRN34X;FSTM9722XGRN;;;815364484553;23.3;1
FSTM9291XWHT;Taille:select:0,Color:color:1;Taille: TU Grande Taille - 44/50, Couleur: Blanc;FSTM9291XWHTOSQ;FSTM9291XWHT;;;815364432974;5.4;2
FSTM9291RED;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Rouge;FSTM9291REDOS;FSTM9291RED;;;815364432929;4.6;4
FSTM9825BLK;Taille:select:0,Color:color:1;Taille: M - 38/40, Couleur: Noir;FSTM9825BLKM;FSTM9825BLK;;;888208018795;24.8;1
FSTM9825BLK;Taille:select:0,Color:color:1;Taille: S - 34/36, Couleur: Noir;FSTM9825BLKS;FSTM9825BLK;;;888208018788;24.8;1
FSTM20305XBLK;Taille:select:0,Color:color:1;Taille: TU Grande Taille - 44/50, Couleur: Noir;FSTM20305XBLKOSQ;FSTM20305XBLK;;;815364435364;3.5;5
FSTM9291XPNK;Taille:select:0,Color:color:1;Taille: TU Grande Taille - 44/50, Couleur: Rose;FSTM9291XPNKOSQ;FSTM9291XPNK;;;815364432950;5.4;2
FSTM9891PBLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;FSTM9891PBLKOS;FSTM9891PBLK;;;888208026011;16.9;1
FSTM9291WHT;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Blanc;FSTM9291WHTOS;FSTM9291WHT;;;815364432936;4.6;4
ORI24604591000;Taille:select:0,Color:color:1;Couleur: Noir;ORI24604591000;ORI24604591000;;;;1.93;5
REN1113-PUR;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Violet;REN1113-PURPURSM;REN1113-PUR;;;17036755330;6.95;0
REN1113-PUR;Taille:select:0,Color:color:1;Taille: M/L - 40/44, Couleur: Violet;REN1113-PURPURML;REN1113-PUR;;;17036754142;6.95;1
REN502146-BLK;Taille:select:0,Color:color:1;Taille: TU - 34/40, Couleur: Noir;REN502146-BLKBLKOS;REN502146-BLK;;;17036587559;10.95;15
REN1113-PNK;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Rose;REN1113-PNKPNKSM;REN1113-PNK;;;17036753312;6.95;6
REN1113-PNK;Taille:select:0,Color:color:1;Taille: M/L - 40/44, Couleur: Rose;REN1113-PNKPNKML;REN1113-PNK;;;17036752063;6.95;6
REN1095-RED;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Rouge;REN1095-REDREDSM;REN1095-RED;;;17036890123;6.3;9
REN1095-RED;Taille:select:0,Color:color:1;Taille: M/L - 40/44, Couleur: Rouge;REN1095-REDREDML;REN1095-RED;;;17036889981;6.3;6
REN532144-BLK;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Noir;REN532144-BLKBLKSM;REN532144-BLK;;;17036588266;11.8;0
REN532144-BLK;Taille:select:0,Color:color:1;Taille: M/L - 40/44, Couleur: Noir;REN532144-BLKBLKML;REN532144-BLK;;;17036587818;11.8;12
REN7036-BLK;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Noir;REN7036-BLKBLKSM;REN7036-BLK;;;17036889905;10.95;9
REN7036-BLK;Taille:select:0,Color:color:1;Taille: M/L - 40/44, Couleur: Noir;REN7036-BLKBLKML;REN7036-BLK;;;17036889851;10.95;9
REN7035-BLK;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Noir;REN7035-BLKBLKSM;REN7035-BLK;;;17036889776;9.5;12
REN7035-BLK;Taille:select:0,Color:color:1;Taille: M/L - 40/44, Couleur: Noir;REN7035-BLKBLKML;REN7035-BLK;;;17036889226;9.5;12
REN532150-BLK;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Noir;REN532150-BLKBLKSM;REN532150-BLK;;;17036752049;11.8;0
REN532150-BLK;Taille:select:0,Color:color:1;Taille: M/L - 40/44, Couleur: Noir;REN532150-BLKBLKML;REN532150-BLK;;;17036752032;11.8;1
REN1113-RED;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Rouge;REN1113-REDREDSM;REN1113-RED;;;17036755576;6.95;6
REN1113-RED;Taille:select:0,Color:color:1;Taille: M/L - 40/44, Couleur: Rouge;REN1113-REDREDML;REN1113-RED;;;17036755453;6.95;1
REN502139-BLK;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Noir;REN502139-BLKBLKSM;REN502139-BLK;;;17036581113;11.8;15
REN502139-BLK;Taille:select:0,Color:color:1;Taille: M/L - 40/44, Couleur: Noir;REN502139-BLKBLKML;REN502139-BLK;;;17036580864;11.8;12
REN502140-BLK;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Noir;REN502140-BLKBLKSM;REN502140-BLK;;;17036583032;11.9;0
REN502140-BLK;Taille:select:0,Color:color:1;Taille: M/L - 40/44, Couleur: Noir;REN502140-BLKBLKML;REN502140-BLK;;;17036581120;11.9;6
REN502142-BLK;Taille:select:0,Color:color:1;Taille: S/M - 34/40, Couleur: Noir;REN502142-BLKBLKSM;REN502142-BLK;;;17036585432;8.8;15
